frame,bass,low_mid,mid,high_mid,high,beat,energy
1534,0.104181,0.101405,0.163929,0.026173,0.016658,0.0,0.113206
1535,0.035251,0.066301,0.148742,0.012091,0.021265,0.0,0.041958
1536,0.049009,0.055889,0.16472,0.010778,0.001156,0.0,0.05505
1537,0.061947,0.108777,0.239441,0.075811,0.258246,0.0,0.07297
1538,0.057454,0.163639,0.154887,0.089145,0.269608,0.0,0.071471
1539,0.122024,0.120967,0.129117,0.023017,0.004742,0.0,0.131891
1540,0.119445,0.089502,0.086856,0.026418,0.003888,0.0,0.126423
1541,0.154764,0.185319,0.10667,0.020827,0.022077,0.0,0.168865
1542,0.125593,0.088502,0.088613,0.045221,0.000547,0.0,0.132505
1543,0.109012,0.274785,0.129706,0.07187,0.081064,0.0,0.130525
1544,0.339439,0.138204,0.09457,0.035904,0.031811,1.0,0.348489
1545,0.250145,0.138705,0.105735,0.091026,0.000929,0.0,0.260158
1546,0.041836,0.158805,0.120392,0.121964,0.011916,0.0,0.055186
1547,0.067811,0.117015,0.099653,0.135424,0.008583,0.0,0.077594
1548,0.213304,0.069289,0.133815,0.151712,0.000706,0.0,0.218919
1549,0.067385,0.080383,0.139582,0.205681,0.124718,0.0,0.075118
1550,0.065705,0.093206,0.185925,0.158832,0.154021,0.0,0.074954
1551,0.077518,0.040257,0.185103,0.135962,0.002088,0.0,0.082674
1552,0.090152,0.1187,0.216446,0.136628,0.025991,0.0,0.101479
1553,0.137296,0.242544,0.160882,0.066617,0.028179,0.0,0.156605
1554,0.156354,0.141619,0.047905,0.029835,0.001287,0.0,0.166407
1555,0.124578,0.092485,0.068232,0.066254,0.051623,0.0,0.131558
1556,0.14331,0.189121,0.107784,0.063307,0.047242,0.0,0.157871
1557,0.145143,0.12094,0.044498,0.03939,0.001654,0.0,0.153712
1558,0.122011,0.104839,0.068716,0.031191,0.005613,0.0,0.129873
1559,0.136287,0.170529,0.115865,0.03989,0.007263,0.0,0.149584
1560,0.061134,0.142778,0.06172,0.02629,0.000588,0.0,0.072179
1561,0.108754,0.145269,0.096131,0.042567,0.095139,0.0,0.120124
1562,0.128998,0.210893,0.148819,0.093995,0.276956,0.0,0.145914
1563,0.139024,0.171721,0.082895,0.025469,0.005831,0.0,0.151917
1564,0.113877,0.173927,0.09073,0.018379,0.03692,0.0,0.127221
1565,0.116388,0.326359,0.098363,0.030094,0.075702,0.0,0.141185
1566,0.10289,0.228684,0.074468,0.012834,0.001763,0.0,0.120161
1567,0.126332,0.149625,0.076563,0.023805,0.082428,0.0,0.137592
1568,0.11253,0.200795,0.108273,0.029257,0.079183,0.0,0.128144
1569,0.12562,0.151451,0.06089,0.021156,0.001665,0.0,0.1368
1570,0.135525,0.173422,0.073153,0.021756,0.030363,0.0,0.148433
1571,0.061986,0.242304,0.071843,0.017401,0.017825,0.0,0.080556
1572,0.039332,0.307261,0.096663,0.012812,0.001009,0.0,0.063236
1573,0.065511,0.337955,0.101581,0.028043,0.129883,0.0,0.091602
1574,0.519348,0.106883,0.047193,0.012913,0.134745,1.0,0.524019
1575,0.108195,0.055358,0.061014,0.009205,0.00254,0.0,0.112335
1576,0.073581,0.238939,0.15822,0.021095,0.001266,0.0,0.092989
1577,0.080801,0.29528,0.199341,0.027233,0.012007,0.0,0.104917
1578,0.050447,0.353955,0.252228,0.017091,0.001056,0.0,0.079861
1579,0.061111,0.348538,0.245861,0.011313,0.02502,0.0,0.089945
1580,0.08372,0.217217,0.135999,0.010915,0.037155,0.0,0.101117
1581,0.080517,0.150591,0.10487,0.006829,0.000871,0.0,0.092547
1582,0.073979,0.155911,0.144618,0.011228,0.0054,0.0,0.087003
1583,0.070823,0.273992,0.1307,0.009857,0.006297,0.0,0.092469
1584,0.057178,0.158119,0.106142,0.012966,0.000468,0.0,0.069974
1585,0.067146,0.178905,0.185756,0.03572,0.246798,0.0,0.082549
1586,0.072032,0.138474,0.199789,0.099556,0.300304,0.0,0.084695
1587,0.073443,0.044586,0.071403,0.025346,0.003272,0.0,0.077216
1588,0.074343,0.087303,0.06773,0.005064,0.002195,0.0,0.081203
1589,0.107591,0.221118,0.084425,0.003529,0.010684,0.0,0.124382
1590,0.114024,0.204075,0.074136,0.003583,0.000494,0.0,0.129357
1591,0.115149,0.153454,0.068521,0.021216,0.069133,0.0,0.126665
1592,0.430635,0.264241,0.09172,0.009647,0.041591,1.0,0.448287
1593,0.21425,0.188234,0.070553,0.004163,0.000927,0.0,0.227593
1594,0.139603,0.191947,0.062324,0.006548,0.009921,0.0,0.153685
1595,0.089003,0.280407,0.077015,0.006536,0.014267,0.0,0.110254
1596,0.158832,0.192419,0.090325,0.005404,0.000389,0.0,0.173179
1597,0.062039,0.217132,0.094433,0.007806,0.062585,0.0,0.079027
1598,0.108009,0.351825,0.088084,0.008838,0.111453,0.0,0.134591
1599,0.075249,0.242393,0.055573,0.004919,0.001158,0.0,0.09348
1600,0.083518,0.294111,0.083764,0.019842,0.020655,0.0,0.105946
1601,0.108674,0.479866,0.106681,0.022772,0.026274,0.0,0.145052
1602,0.108309,0.15206,0.069296,0.005768,0.000485,0.0,0.119752
1603,0.099321,0.163422,0.027875,0.008479,0.030991,0.0,0.111123
1604,0.051608,0.157473,0.025821,0.007149,0.053039,0.0,0.063302
1605,0.084669,0.12309,0.01599,0.002774,0.00146,0.0,0.093408
1606,0.079967,0.050005,0.02521,0.006512,0.010616,0.0,0.083434
1607,0.056227,0.119527,0.051466,0.006503,0.00802,0.0,0.065406
1608,0.085182,0.135874,0.01418,0.002395,0.000478,0.0,0.094843
1609,0.090689,0.074229,0.058845,0.023996,0.181257,0.0,0.096376
1610,0.072246,0.137385,0.129244,0.096305,0.304043,0.0,0.083863
1611,0.096839,0.072387,0.038916,0.009848,0.00398,0.0,0.102035
1612,0.11393,0.054805,0.019599,0.008664,0.02628,0.0,0.117424
1613,0.173964,0.222194,0.022217,0.016511,0.076857,1.0,0.189512
1614,0.147628,0.092841,0.011498,0.002862,0.001354,0.0,0.153575
1615,0.096323,0.079407,0.036385,0.011559,0.047917,0.0,0.102017
1616,0.122287,0.234232,0.177318,0.032073,0.107008,0.0,0.141259
1617,0.089505,0.126749,0.036525,0.002579,0.000925,0.0,0.098757
1618,0.086689,0.074166,0.017599,0.007695,0.022463,0.0,0.091802
1619,0.119901,0.171701,0.031283,0.013562,0.029255,0.0,0.132218
1620,0.111686,0.08011,0.018705,0.002485,0.000337,0.0,0.117056
1621,0.100845,0.079878,0.030781,0.012942,0.091297,0.0,0.106468
1622,0.330436,0.187968,0.037054,0.005577,0.118736,1.0,0.34243
1623,0.072016,0.219852,0.026813,0.001415,0.001196,0.0,0.088198
1624,0.301973,0.181837,0.008332,0.001862,0.000798,1.0,0.313324
1625,0.009209,0.213545,0.013376,0.003691,0.01146,0.0,0.025222
1626,0.085263,0.129084,0.016522,0.002488,0.000312,0.0,0.09445
1627,0.032303,0.061323,0.019981,0.002961,0.019399,0.0,0.036898
1628,0.098372,0.083789,0.046005,0.006786,0.031532,0.0,0.104497
1629,0.118497,0.064474,0.026406,0.004169,0.000941,0.0,0.122759
1630,0.091619,0.0445,0.036602,0.003682,0.013361,0.0,0.094738
1631,0.040695,0.317985,0.074383,0.014921,0.017379,0.0,0.06509
1632,0.074305,0.153593,0.039184,0.00206,0.00039,0.0,0.085707
1633,0.114149,0.092459,0.041533,0.024139,0.21629,0.0,0.120781
1634,0.106986,0.104226,0.085075,0.091614,0.221704,0.0,0.115258
1635,0.11027,0.03975,0.01749,0.012464,0.003543,0.0,0.112649
1636,0.103648,0.060316,0.018257,0.006718,0.003016,0.0,0.107608
1637,0.112616,0.177838,0.069117,0.013796,0.02183,0.0,0.125958
1638,0.099853,0.092181,0.078452,0.020847,0.000933,0.0,0.107055
1639,0.100354,0.040097,0.115778,0.051004,0.055795,0.0,0.104238
1640,0.385739,0.029456,0.176615,0.084842,0.032199,1.0,0.387542
1641,0.029635,0.031591,0.262547,0.07791,0.001741,0.0,0.035461
1642,0.275598,0.037289,0.300687,0.065686,0.008907,1.0,0.280471
1643,0.026231,0.111675,0.298834,0.043871,0.01547,0.0,0.038476
1644,0.244661,0.065486,0.349456,0.049144,0.007556,0.0,0.252501
1645,0.135015,0.055412,0.396336,0.052604,0.100803,0.0,0.143588
1646,0.093546,0.16282,0.43403,0.039299,0.153438,0.0,0.110921
1647,0.102964,0.092719,0.397596,0.033869,0.018561,0.0,0.114537
1648,0.115384,0.079482,0.460317,0.068711,0.03664,0.0,0.126791
1649,0.125072,0.187826,0.420965,0.037631,0.057067,0.0,0.143882
1650,0.124826,0.168288,0.356031,0.064849,0.014195,0.0,0.141348
1651,0.097657,0.126428,0.404972,0.100152,0.089121,0.0,0.112
1652,0.078211,0.150263,0.345519,0.0542,0.099267,0.0,0.09359
1653,0.073953,0.054613,0.383245,0.077977,0.020023,0.0,0.082794
1654,0.086189,0.047265,0.424242,0.124769,0.021043,0.0,0.095027
1655,0.080973,0.114668,0.405577,0.170083,0.037475,0.0,0.094696
1656,0.157533,0.064786,0.394176,0.153999,0.019587,0.0,0.166776
1657,0.135253,0.036816,0.177742,0.091535,0.06983,0.0,0.13954
1658,0.112808,0.26616,0.219508,0.143006,0.308111,0.0,0.135008
1659,0.142021,0.051516,0.220234,0.088251,0.019471,0.0,0.147919
1660,0.127167,0.043702,0.276009,0.135356,0.041822,0.0,0.133436
1661,0.132759,0.037136,0.219929,0.1678,0.124503,0.0,0.137799
1662,0.178276,0.041443,0.216629,0.122448,0.0135,0.0,0.183158
1663,0.159918,0.080416,0.260244,0.158263,0.057411,0.0,0.168499
1664,0.15855,0.147934,0.190505,0.211668,0.132025,0.0,0.171318
1665,0.16585,0.065214,0.246041,0.192772,0.0161,0.0,0.173119
1666,0.122756,0.035237,0.343281,0.266453,0.028306,0.0,0.129571
1667,0.150481,0.088183,0.327823,0.222506,0.056058,0.0,0.160741
1668,0.083972,0.078114,0.299526,0.282899,0.029573,0.0,0.093709
1669,0.098897,0.094871,0.208971,0.331801,0.118463,0.0,0.10863
1670,0.262126,0.128154,0.220709,0.14229,0.178946,0.0,0.272924
1671,0.049997,0.116549,0.333583,0.189953,0.006963,0.0,0.063151
1672,0.094491,0.061551,0.24178,0.328539,0.007081,0.0,0.10221
1673,0.271443,0.125837,0.196451,0.191861,0.017164,0.0,0.281745
1674,0.078152,0.088012,0.183604,0.25984,0.004377,0.0,0.087055
1675,0.09656,0.072946,0.119333,0.180732,0.017204,0.0,0.103192
1676,0.116999,0.182244,0.126975,0.062343,0.032691,0.0,0.131507
1677,0.130604,0.209915,0.089691,0.061433,0.001822,0.0,0.146558
1678,0.092499,0.139768,0.069682,0.060356,0.004673,0.0,0.103249
1679,0.152541,0.206133,0.087699,0.04173,0.011616,0.0,0.167986
1680,0.159512,0.109039,0.085293,0.032344,0.000797,0.0,0.167628
1681,0.139104,0.088215,0.162812,0.052748,0.162142,0.0,0.146922
1682,0.099351,0.119616,0.119022,0.087847,0.251605,0.0,0.109282
1683,0.108329,0.073599,0.040465,0.036065,0.004744,0.0,0.113595
1684,0.101025,0.08738,0.045838,0.05538,0.00288,0.0,0.107478
1685,0.083306,0.087286,0.049221,0.039344,0.017477,0.0,0.089906
1686,0.099703,0.069561,0.050816,0.027287,0.000902,0.0,0.104859
1687,0.108012,0.123602,0.114999,0.048405,0.056332,0.0,0.118039
1688,0.507933,0.099157,0.106413,0.031208,0.055297,1.0,0.512948
1689,0.128918,0.031575,0.084639,0.030982,0.001707,0.0,0.131489
1690,0.101972,0.061576,0.056404,0.021556,0.008492,0.0,0.106583
1691,0.053009,0.096034,0.037703,0.029517,0.018189,0.0,0.060317
1692,0.199755,0.098905,0.03574,0.012343,0.000922,0.0,0.206102
1693,0.085505,0.088462,0.057569,0.020306,0.047404,0.0,0.092258
1694,0.082899,0.211298,0.067742,0.016244,0.139253,0.0,0.098951
1695,0.094221,0.082757,0.085333,0.016821,0.001502,0.0,0.100851
1696,0.121403,0.089844,0.048814,0.027392,0.01426,0.0,0.127877
1697,0.100017,0.142982,0.060723,0.02936,0.036993,0.0,0.110775
1698,0.159649,0.133104,0.120745,0.016902,0.001171,0.0,0.170009
1699,0.102352,0.138356,0.084882,0.013782,0.024393,0.0,0.113048
1700,0.138259,0.258835,0.054484,0.014908,0.042336,0.0,0.157239
1701,0.14463,0.179662,0.067215,0.015726,0.00223,0.0,0.157841
1702,0.114861,0.14271,0.06402,0.029197,0.003409,0.0,0.125528
1703,0.128105,0.136317,0.065094,0.036787,0.005854,0.0,0.138224
1704,0.103231,0.123504,0.060363,0.020928,0.000448,0.0,0.112493
1705,0.105662,0.075483,0.093781,0.029394,0.077745,0.0,0.111805
1706,0.106327,0.124482,0.157888,0.093507,0.332009,0.0,0.11711
1707,0.122175,0.104312,0.107972,0.023538,0.004911,0.0,0.130515
1708,0.112205,0.117595,0.075274,0.02106,0.015599,0.0,0.121162
1709,0.099661,0.15885,0.087355,0.020911,0.07806,0.0,0.111952
1710,0.10038,0.189151,0.137977,0.019944,0.004564,0.0,0.115602
1711,0.124107,0.200311,0.174735,0.033138,0.051458,0.0,0.140504
1712,0.087244,0.232038,0.221913,0.053475,0.14117,0.0,0.106964
1713,0.110474,0.138957,0.132719,0.017913,0.003744,0.0,0.121808
1714,0.101209,0.065907,0.114763,0.023485,0.014974,0.0,0.106944
1715,0.105281,0.075418,0.13585,0.058054,0.035736,0.0,0.11204
1716,0.116171,0.076601,0.160743,0.072068,0.00216,0.0,0.123295
1717,0.13317,0.101069,0.125071,0.078086,0.039365,0.0,0.141515
1718,0.253351,0.199216,0.094734,0.053348,0.118145,1.0,0.267636
1719,0.101179,0.074331,0.130411,0.072384,0.004156,0.0,0.107838
1720,0.037425,0.064729,0.16998,0.138706,0.00366,0.0,0.044508
1721,0.173542,0.046448,0.172536,0.128756,0.015141,0.0,0.178245
1722,0.321949,0.05081,0.19055,0.101173,0.002536,1.0,0.326042
1723,0.080735,0.031693,0.213107,0.172384,0.015011,0.0,0.085675
1724,0.071355,0.053011,0.356414,0.199134,0.029451,0.0,0.079945
1725,0.093693,0.040742,0.289034,0.17341,0.008166,0.0,0.100239
1726,0.069995,0.048302,0.32048,0.172413,0.016279,0.0,0.077709
1727,0.128982,0.091609,0.209159,0.22873,0.025372,0.0,0.138059
1728,0.010834,0.029787,0.31782,0.326767,0.019053,0.0,0.017855
1729,0.030462,0.036003,0.320786,0.286895,0.123111,0.0,0.037773
1730,0.07237,0.151533,0.462698,0.276288,0.356971,0.0,0.089883
1731,0.103667,0.075981,0.263358,0.245114,0.022582,0.0,0.112538
1732,0.101344,0.098186,0.262771,0.213989,0.019729,0.0,0.111823
1733,0.172108,0.103344,0.17728,0.208413,0.027682,0.0,0.181262
1734,0.143924,0.036661,0.178495,0.213621,0.011292,0.0,0.148354
1735,0.099486,0.056276,0.267943,0.22746,0.027835,0.0,0.106954
1736,0.130045,0.307724,0.213981,0.21276,0.049741,0.0,0.155239
1737,0.106553,0.03823,0.210788,0.141531,0.008835,0.0,0.111696
1738,0.024462,0.074492,0.240517,0.148754,0.015984,0.0,0.033346
1739,0.081051,0.115105,0.236936,0.181469,0.032134,0.0,0.092536
1740,0.072288,0.076608,0.250236,0.174088,0.016457,0.0,0.081142
1741,0.048966,0.079563,0.145194,0.196045,0.060381,0.0,0.056833
1742,0.088446,0.162291,0.192009,0.120324,0.209244,0.0,0.102682
1743,0.086053,0.147984,0.102602,0.113257,0.031731,0.0,0.098005
1744,0.133038,0.090676,0.095081,0.084322,0.061103,0.0,0.140216
1745,0.166167,0.154796,0.105353,0.050792,0.080501,0.0,0.177946
1746,0.153699,0.13535,0.080882,0.038128,0.051347,0.0,0.16377
1747,0.117746,0.079252,0.078217,0.04676,0.106624,0.0,0.123898
1748,0.132353,0.243057,0.076102,0.037672,0.156109,0.0,0.150545
1749,0.106073,0.19897,0.068014,0.027801,0.069779,0.0,0.12105
1750,0.109564,0.071331,0.079887,0.043693,0.057689,0.0,0.115203
1751,0.113034,0.280036,0.076817,0.056032,0.103724,0.0,0.134164
1752,0.090025,0.065972,0.100466,0.037466,0.082794,0.0,0.095684
1753,0.113024,0.051618,0.078102,0.065778,0.143523,0.0,0.117189
1754,0.105584,0.138736,0.152868,0.09798,0.419301,0.0,0.117378
1755,0.092547,0.098183,0.110708,0.050203,0.106981,0.0,0.100747
1756,0.114842,0.05646,0.121927,0.041831,0.123899,0.0,0.119906
1757,0.073585,0.152785,0.127303,0.043771,0.269442,0.0,0.086218
1758,0.099854,0.117833,0.085173,0.040269,0.130944,0.0,0.109098
1759,0.100081,0.088663,0.101655,0.033593,0.196345,0.0,0.107369
1760,0.109479,0.398025,0.119042,0.07868,0.359544,0.0,0.140047
1761,0.116665,0.102704,0.133654,0.093951,0.178269,0.0,0.125411
1762,0.036765,0.098956,0.105478,0.06706,0.169928,0.0,0.04541
1763,0.040343,0.117329,0.55357,0.284581,0.200405,0.0,0.056793
1764,0.080716,0.042906,0.384718,0.197214,0.130632,0.0,0.08887
1765,0.065008,0.103149,0.297898,0.081911,0.141107,0.0,0.076386
1766,0.311806,0.185326,0.195701,0.083085,0.244056,1.0,0.326042
1767,0.125327,0.136139,0.219268,0.145864,0.099253,0.0,0.137743
1768,0.20928,0.122769,0.225386,0.088545,0.056122,0.0,0.220041
1769,0.134466,0.096761,0.185559,0.100117,0.089941,0.0,0.143343
1770,0.316149,0.085963,0.174951,0.106333,0.06096,1.0,0.322704
1771,0.097486,0.10528,0.218688,0.054305,0.081133,0.0,0.107648
1772,0.116067,0.10617,0.188534,0.045061,0.101708,0.0,0.125729
1773,0.126401,0.053163,0.110966,0.045157,0.039836,0.0,0.130983
1774,0.118285,0.066274,0.103885,0.032172,0.064662,0.0,0.123787
1775,0.128886,0.320007,0.194148,0.041748,0.055216,0.0,0.154435
1776,0.125025,0.149755,0.051825,0.019402,0.037562,0.0,0.135959
1777,0.102759,0.162923,0.061043,0.027304,0.119543,0.0,0.114986
1778,0.100221,0.111512,0.1729,0.08279,0.273502,0.0,0.110266
1779,0.099159,0.059604,0.038896,0.025643,0.017852,0.0,0.103414
1780,0.0855,0.039479,0.039085,0.013895,0.018669,0.0,0.088343
1781,0.071718,0.048673,0.068135,0.024403,0.026795,0.0,0.075764
1782,0.116264,0.057107,0.04593,0.011362,0.013705,0.0,0.120273
1783,0.104455,0.078475,0.063581,0.015554,0.047314,0.0,0.110394
1784,0.097632,0.244717,0.141251,0.023135,0.056583,0.0,0.117064
1785,0.283586,0.131648,0.087326,0.010185,0.014337,1.0,0.292428
1786,0.065043,0.055231,0.053717,0.010178,0.017336,0.0,0.069406
1787,0.081343,0.04929,0.03587,0.007695,0.019746,0.0,0.084893
1788,0.148147,0.084943,0.011595,0.0046,0.005118,0.0,0.153507
1789,0.070592,0.05814,0.021506,0.007536,0.037397,0.0,0.074689
1790,0.135196,0.136509,0.103514,0.019435,0.15056,0.0,0.145775
1791,0.105528,0.136654,0.035032,0.004457,0.004897,0.0,0.115379
1792,0.097301,0.123635,0.017375,0.005655,0.008125,0.0,0.106008
1793,0.12155,0.323441,0.065121,0.017015,0.026807,0.0,0.145613
1794,0.095404,0.263856,0.030163,0.004887,0.004008,0.0,0.114734
1795,0.111535,0.145374,0.01404,0.004568,0.026618,0.0,0.121706
1796,0.127755,0.319476,0.081424,0.015055,0.053877,0.0,0.151696
1797,0.118124,0.1709,0.050277,0.005283,0.004754,0.0,0.130637
1798,0.126134,0.137734,0.037242,0.005254,0.004458,0.0,0.13594
1799,0.19889,0.139222,0.090376,0.007599,0.011164,0.0,0.208978
1800,0.095512,0.178357,0.044897,0.004383,0.001609,0.0,0.108677
1801,0.120076,0.130956,0.044485,0.006845,0.050298,0.0,0.129527
1802,0.096934,0.316565,0.20481,0.091805,0.220147,0.0,0.122711
1803,0.103076,0.140742,0.036533,0.009363,0.004365,0.0,0.113279
1804,0.084513,0.108352,0.027737,0.004045,0.008602,0.0,0.092318
1805,0.097307,0.0917,0.026177,0.015498,0.106229,0.0,0.10378
1806,0.103691,0.061345,0.009577,0.002295,0.00301,0.0,0.107602
1807,0.109187,0.074803,0.015679,0.006437,0.020576,0.0,0.114149
1808,0.082807,0.15283,0.115554,0.05934,0.148753,0.0,0.095233
1809,0.073178,0.163806,0.035843,0.003827,0.001992,0.0,0.085306
1810,0.102784,0.110358,0.027173,0.00345,0.010148,0.0,0.110591
1811,0.092404,0.149796,0.057435,0.015063,0.030349,0.0,0.103657
1812,0.120145,0.131204,0.018182,0.002248,0.001211,0.0,0.129246
1813,0.124555,0.095171,0.025714,0.00591,0.040855,0.0,0.131051
1814,0.586988,0.137447,0.041644,0.012377,0.110794,1.0,0.593342
1815,0.044375,0.069961,0.025196,0.003999,0.002627,0.0,0.049593
1816,0.061115,0.065294,0.011908,0.001279,0.000505,0.0,0.065674
1817,0.159444,0.087849,0.013093,0.002534,0.010721,0.0,0.164951
1818,0.122455,0.099956,0.011072,0.001089,0.000646,0.0,0.129115
1819,0.117626,0.09193,0.01076,0.001063,0.0036,0.0,0.123721
1820,0.144685,0.080676,0.027188,0.003898,0.0413,0.0,0.149966
1821,0.138437,0.066876,0.008391,0.001574,0.000665,0.0,0.142477
1822,0.127795,0.082289,0.008794,0.003168,0.008937,0.0,0.133072
1823,0.084469,0.373841,0.105183,0.01214,0.022977,0.0,0.113101
1824,0.104831,0.283742,0.044006,0.002483,0.00059,0.0,0.125753
1825,0.129516,0.225117,0.027259,0.013886,0.069837,0.0,0.145684
1826,0.093714,0.18612,0.106993,0.111315,0.258437,0.0,0.108517
1827,0.090163,0.13254,0.025336,0.017618,0.003852,0.0,0.099717
1828,0.101229,0.097217,0.017631,0.004475,0.000973,0.0,0.107941
1829,0.100431,0.225575,0.077232,0.015367,0.024913,0.0,0.117532
1830,0.113902,0.159731,0.037006,0.001832,0.00053,0.0,0.125429
1831,0.12976,0.100724,0.017544,0.005263,0.027051,0.0,0.136518
1832,0.643047,0.127988,0.049479,0.027664,0.050031,1.0,0.648399
1833,0.033535,0.111314,0.030524,0.0028,0.000878,0.0,0.041984
1834,0.063742,0.174362,0.019673,0.001501,0.003758,0.0,0.076505
1835,0.120297,0.231959,0.022654,0.002029,0.023182,0.0,0.136958
1836,0.142915,0.183073,0.01121,0.001258,0.000515,0.0,0.155607
1837,0.129517,0.130949,0.006483,0.00259,0.0384,0.0,0.138372
1838,0.117916,0.266095,0.079607,0.022924,0.170128,0.0,0.137954
1839,0.129218,0.185125,0.040358,0.0016,0.001216,0.0,0.142563
1840,0.14778,0.169891,0.038102,0.004123,0.004835,0.0,0.159824
1841,0.135482,0.257481,0.042819,0.01356,0.025099,0.0,0.154221
1842,0.162388,0.148926,0.016167,0.002853,0.000549,0.0,0.17246
1843,0.141437,0.181517,0.02026,0.003489,0.013247,0.0,0.154152
1844,0.15656,0.262836,0.06959,0.011415,0.055111,0.0,0.175899
1845,0.12092,0.147006,0.026432,0.003395,0.000922,0.0,0.131306
1846,0.114706,0.119972,0.009031,0.002296,0.002528,0.0,0.122889
1847,0.105985,0.21763,0.067547,0.008217,0.008033,0.0,0.122308
1848,0.135359,0.152844,0.029268,0.001054,0.000262,0.0,0.146103
1849,0.156406,0.073617,0.023544,0.010865,0.049036,0.0,0.161036
1850,0.120558,0.221257,0.118001,0.109659,0.396989,0.0,0.137926
1851,0.119804,0.194303,0.036565,0.013245,0.005248,0.0,0.133874
1852,0.130777,0.125338,0.019941,0.003176,0.007678,0.0,0.139386
1853,0.157983,0.227789,0.041821,0.010776,0.121902,0.0,0.174329
1854,0.148788,0.151161,0.014754,0.001396,0.001423,0.0,0.159109
1855,0.137008,0.139428,0.014517,0.001707,0.013419,0.0,0.146544
1856,0.148559,0.17638,0.055358,0.010116,0.109163,0.0,0.161331
1857,0.153549,0.129587,0.024612,0.000762,0.000873,0.0,0.16236
1858,0.108738,0.064828,0.013697,0.001883,0.005512,0.0,0.112925
1859,0.07076,0.184377,0.074367,0.021947,0.027493,0.0,0.084994
1860,0.142333,0.164192,0.014872,0.001396,0.000378,0.0,0.153674
1861,0.062594,0.14656,0.00969,0.005542,0.023314,0.0,0.073168
1862,0.482221,0.469876,0.062895,0.025277,0.136392,1.0,0.514428
1863,0.141302,0.25003,0.035545,0.004541,0.002028,0.0,0.159327
1864,0.147625,0.09793,0.016076,0.001176,0.000297,0.0,0.15401
1865,0.167115,0.102852,0.023864,0.002554,0.013901,0.0,0.173827
1866,0.026988,0.114635,0.011217,0.000913,0.000245,0.0,0.035469
1867,0.103289,0.157332,0.007134,0.001449,0.001923,0.0,0.114312
